Gm29917	0	0	0
Fads2	88	88	0
Fads1	68	68	0
Mir6993	0	0	0
Fen1	0	0	1
Tmem258	28	29	0
Myrf	0	0	0
Dagla	0	0	0
Gm30042	0	0	0
Gm30263	0	0	0
Syt7	0	0	0
Lrrc10b	0	0	0
Ppp1r32	0	0	0
Sdhaf2	2	2	0
Cpsf7	8	8	0
Tmem216	10	10	0
Tmem138	0	0	0
Cyb561a3	5	5	0
Tkfc	3	3	0
Ddb1	38	38	0
Vwce	0	0	0
4930524O05Rik	0	0	0
Pga5	0	0	0
2210404E10Rik	0	0	0
Vps37c	0	0	0
Cd5	0	0	0
A430093F15Rik	0	0	0
Cd6	0	0	0
Slc15a3	0	0	2
Tmem132a	4	6	0
Tmem109	41	41	0
Prpf19	40	39	1
Zp1	0	0	0
Ptgdr2	0	0	2
Ccdc86	13	15	0
Ms4a10	0	0	0
Ms4a15	0	0	0
Ms4a18	0	0	0
Gm28347	0	0	0
AW112010	34	34	0
Ms4a8a	0	0	0
Ms4a20	0	0	0
Ms4a19	0	0	0
Ms4a13	0	0	0
4930526L06Rik	0	0	0
Ms4a12	0	0	0
Ms4a1	0	0	0
Ms4a5	0	0	0
Ms4a14	0	0	0
Ms4a7	3	3	0
Ms4a4a	0	0	0
Ms4a4c	14	14	0
Ms4a4b	1	1	0
Ms4a6c	0	0	1
BE692007	0	1	0
Gm8369	0	0	0
Ms4a6b	2	2	0
Ms4a4d	23	23	0
Ms4a6d	0	0	0
Ms4a2	0	0	0
Ms4a3	0	0	0
Oosp2	0	0	0
Oosp1	0	0	0
Gm26183	0	0	0
Gm25443	0	0	0
Oosp3	0	0	0
Gm52408	0	0	0
Cblif	0	0	0
Gm46655	21	0	21
Mrpl16	2	2	0
Stx3	34	34	2
Gm41810	0	2	0
Olfr1417	0	0	0
Olfr1418	0	0	0
Olfr1419	0	0	0
Gm31092	0	0	0
Olfr1420	0	0	0
Patl1	2	2	0
Mir6994	0	0	0
Gm22272	0	0	0
Osbp	1	1	0
n-TFgaa6	0	0	0
n-TKctt29	0	0	0
n-TFgaa2	0	0	0
n-TKctt30	0	0	0
n-TLtaa4	3	3	0
n-TRtct1	0	0	0
n-TVtac1	0	0	0
n-TVtac2	0	0	0
Gm31151	0	0	0
Olfr1423	0	0	0
Olfr1424	0	0	0
Olfr1425	0	0	0
Olfr1426	0	0	0
Olfr1427	0	0	0
Olfr1428	0	0	0
Olfr76	0	0	0
Olfr1431	0	0	0
Olfr1432	0	0	0
Olfr262	0	0	0
Olfr235	0	0	0
Olfr1434	0	0	0
Olfr1436	0	0	0
Olfr1437	0	0	0
Olfr1440	0	0	0
Olfr1441	0	0	0
Pfpl	0	0	0
Mpeg1	2	2	0
Dtx4	0	0	0
Fam111a	1	1	0
A330040F15Rik	0	0	0
Gm4952	0	0	0
Glyat	0	0	0
Gm24521	1	1	0
Olfr1442	0	0	0
Olfr1443	0	0	0
Keg1	0	0	0
Gm44505	0	0	0
Cntf	0	0	0
Zfp91	16	16	0
Lpxn	50	50	0
Olfr1444	0	0	0
Olfr1445	0	0	0
Olfr1446	0	0	0
Olfr1447	0	0	0
Gm5512	0	0	0
Olfr1448	0	0	0
Olfr1449	0	0	0
Olfr1450	0	0	0
Olfr1451	0	0	0
Olfr1453	0	0	0
Olfr1454	0	0	0
Olfr1457	0	0	0
Olfr1458	0	0	0
Olfr1459	0	0	0
Olfr1461	0	0	0
Olfr1462	0	0	0
Olfr1463	0	0	0
Gm22443	0	0	0
Olfr1465	0	0	0
Olfr1466	0	0	0
Olfr1467	0	0	0
Olfr1469	0	0	0
Olfr1471	0	0	0
Olfr1472	0	0	0
Olfr1474	0	0	0
Olfr1475	0	0	0
Olfr1477	0	0	0
Olfr1480	0	0	0
Olfr1484	0	0	0
Olfr1487	0	0	0
Olfr1489	0	0	0
Gm24124	0	0	0
Olfr1490	0	0	0
Olfr1491	0	0	0
Olfr1494	0	0	0
Olfr1495	0	0	0
Olfr1496	0	0	0
Olfr1497	0	0	0
Olfr1499	0	0	0
Olfr1500	0	0	0
Olfr1501	0	0	0
Olfr1502	0	0	0
Olfr1504	0	0	0
Olfr1505	0	0	0
Gm31331	0	0	0
Gm8630	0	0	0
Tle4	7	7	0
Gm31441	0	0	0
Gm46645	0	0	0
Gm31594	0	0	0
Gm46665	0	0	0
Gm31733	0	0	0
Gm24319	0	0	0
Psat1	4	4	0
Cep78	4	4	0
C130060C02Rik	0	0	0
Gm32026	0	0	0
Gnaq	21	21	0
Gm53055	0	999	2
E030024N20Rik	54	56	999
Mir496b	0	0	0
Gna14	0	0	0
Gm41811	0	0	0
Vps13a	14	13	1
Foxb2	0	0	0
Gm32341	0	0	0
Prune2	2	2	0
Gcnt1	0	0	0
Rfk	30	30	0
Pcsk5	0	0	0
Gm41813	0	0	0
Gm41812	0	0	0
LOC115489057	0	0	0
Gm22880	0	0	0
Ostf1	70	69	1
Nmrk1	1	1	0
Carnmt1	33	33	0
D030056L22Rik	6	6	0
Trpm6	1	0	1
Gm23238	2	2	0
Gm41814	0	0	0
Rorb	15	0	15
Gm50212	0	0	0
Gm25437	0	0	0
Gm41815	0	0	0
Gm32469	0	0	0
Gm3728	0	0	0
Gm22684	0	0	0
Anxa1	102	102	0
1500015L24Rik	0	0	0
Gm32689	0	0	0
Gm41816	0	0	0
Aldh1a1	26	26	0
E030003E18Rik	0	0	0
C730002L08Rik	0	0	0
Aldh1a7	13	13	0
Tmc1	0	0	0
Gm32750	0	0	0
4930554I06Rik	0	0	0
Gm3775	0	0	0
Gm32979	0	0	0
Gm45918	0	0	0
LOC115489044	0	0	0
Zfand5	316	316	0
Gda	15	15	0
Gm38486	0	0	0
1110059E24Rik	8	8	0
Abhd17b	6	6	0
Gm41818	0	0	0
Cemip2	2	2	0
Trpm3	0	0	0
Gm27151	0	0	0
Gm33649	3	1	2
Mir204	0	0	0
Gm52388	1	1	0
C330002G04Rik	0	0	0
2410080I02Rik	0	0	0
Klf9	113	113	0
Mir1192	0	0	0
Smc5	1	1	0
Gm33950	0	0	0
Gm24263	0	0	0
Gm41821	0	0	0
Mamdc2	1	1	0
Gm34012	0	0	0
1700028P14Rik	0	0	0
Ptar1	1	1	0
Apba1	0	0	0
Gm34076	0	0	0
Fam189a2	0	0	0
Gm41823	0	0	0
Gm41824	0	0	0
Tjp2	72	60	12
Fxn	4	4	0
Pip5k1b	4	4	0
Pip5k1bos	0	0	0
Fam122a	19	19	0
Gm52399	3	0	3
Gm50341	0	0	0
Tmem252	4	4	2
Pgm5	0	2	0
Gm38581	1	0	1
Gm52405	76	0	76
Foxd4	0	0	0
Cbwd1	2	2	0
Mir3084-1	0	0	0
Dock8	12	12	0
Ndufb4b	60	60	0
Gm34235	0	0	0
Gm34186	0	0	0
Gm24252	0	0	0
Kank1	2	2	0
Gm52392	0	0	0
Gm26207	0	0	0
Dmrt1	0	0	0
Dmrt3	0	0	0
2610016A17Rik	0	0	0
Dmrt2	0	0	0
Gm34516	0	0	0
1700048O14Rik	0	0	0
Gm34808	0	0	0
Gm52395	0	0	0
Smarca2	9	9	0
Gm20616	0	0	0
4931403E22Rik	0	0	0
Gm46648	0	0	0
Gm815	0	0	0
Gm35438	0	0	0
Vldlr	8	7	1
Gm35268	1	0	1
Kcnv2	0	0	0
Gm35554	0	0	0
Pum3	10	10	0
C030016D13Rik	0	0	0
Gm35697	0	0	0
Rfx3	0	0	0
Glis3	5	5	0
Gm35866	0	0	0
D930032P07Rik	0	0	0
Gm35922	0	0	0
Gm52404	0	0	0
Slc1a1	0	0	0
4430402I18Rik	0	0	15
Plpp6	0	15	0
Cdc37l1	20	29	0
Ak3	16	16	9
1700018L02Rik	0	0	0
Gm9895	0	0	0
Rcl1	11	11	0
Mir101b	0	0	0
Gm41829	4	1	3
Jak2	17	16	1
Insl6	21	21	0
Rln1	26	26	0
Gm52390	0	0	0
Plgrkt	10	10	0
Cd274	0	0	0
Gm36043	3	0	3
Pdcd1lg2	0	0	0
A930007I19Rik	3	0	3
Ric1	0	0	0
Ermp1	86	76	10
Gm36126	0	0	0
Mlana	0	0	0
9930021J03Rik	12	12	0
Ranbp6	1	0	1
Gm41832	2	2	0
Gm36209	0	0	0
Il33	144	144	0
Gm26046	0	0	0
Trpd52l3	0	0	0
Uhrf2	23	23	0
Gldc	0	0	0
Mbl2	0	0	0
Gm36319	0	0	0
Ppp1r2-ps3	10	10	0
Dkk1	0	0	0
Prkg1	0	0	0
Gm6642	133	133	0
Cstf2t	5	5	0
Gm41834	0	0	0
8430431K14Rik	0	0	0
A1cf	0	0	0
Asah2	0	0	0
Sgms1	39	39	0
2700046G09Rik	0	0	0
Gm46659	58	58	0
Minpp1	1	1	0
Gm36419	0	0	0
Papss2	1	1	0
Atad1	3	3	0
Pten	31	14	17
Gm36774	1	1	0
Gm36914	0	0	0
Gm36860	0	0	0
Gm41835	0	0	0
Gm29863	0	0	0
Gm29946	0	0	0
Rnls	0	0	0
Mir3970	0	0	0
Gm29998	4	4	0
Lipo4	0	0	0
Lipo3	0	0	0
Gm8978	0	0	0
Lipo2	0	0	0
Lipo1	0	0	0
Gm23095	1	1	0
Lipf	0	0	0
Lipk	4	4	0
Gm31300	1189	1189	0
Lipn	0	0	0
Lipm	0	0	0
Ankrd22	1	1	0
Stambpl1	10	10	0
Acta2	415	414	1
Gm31355	0	0	0
Fas	10	10	0
Ch25h	7	7	0
Lipa	0	0	0
Gm31417	0	0	0
Ifit2	0	0	0
Ifit3	13	13	0
Ifit1bl1	0	0	0
Ifit3b	3	3	0
Ifit1bl2	0	0	0
Ifit1	0	0	0
Slc16a12	0	0	0
Gm22082	0	0	0
Pank1	0	0	0
Mir107	0	0	0
Kif20b	0	0	0
Mir1950	0	0	0
Gm31568	0	0	0
Gm24006	0	0	0
Gm41836	0	0	0
Gm25611	0	0	0
A830019P07Rik	0	0	0
Htr7	0	0	0
Rpp30	12	12	0
Ankrd1	0	0	0
Gm32081	0	0	0
Gm32027	0	0	0
Gm46664	0	0	0
LOC115489009	0	0	0
Pcgf5	26	26	0
Gm32143	0	0	0
Gm41838	1	1	0
Hectd2	1	0	1
Hectd2os	0	0	0
Ppp1r3c	0	0	0
LOC115489052	0	0	0
Tnks2	39	39	0
Fgfbp3	1	1	0
Btaf1	8	8	0
Cpeb3	0	0	0
A330032B11Rik	3	1	2
Marchf5	24	22	2
Gm25268	0	0	0
4931408D14Rik	0	0	0
Ide	9	9	0
Kif11	1	1	0
Hhex	6	1	5
1700122C19Rik	0	0	0
Gm32294	0	0	0
Exoc6	0	0	0
Gm41842	0	0	0
Gm32342	2	2	0
Cyp26c1	0	0	0
Cyp26a1	0	0	0
Myof	100	100	0
Gm52397	0	0	0
Gm52396	0	0	0
Cep55	0	0	0
Gm23300	0	0	0
Ffar4	1	1	0
Rbp4	4	4	0
Gm32440	0	0	0
Pde6c	0	0	0
Gm52398	0	0	0
Fra10ac1	5	5	0
Gm32574	7	7	0
Gm32491	0	0	0
Gm32771	0	0	0
Lgi1	0	0	0
Gm52382	0	0	0
Gm9886	0	0	0
Gm32960	0	0	0
Gm33036	0	0	0
Gm41844	0	0	0
Slc35g1	25	25	0
Gm46666	0	0	0
Plce1	7	7	0
Noc3l	0	0	0
Tbc1d12	0	0	0
Hells	3	1	2
Cyp2c55	0	0	0
Cyp2c65	0	0	0
Cyp2c66	0	0	0
Cyp2c53-ps	0	0	0
Cyp2c29	0	0	0
Cyp2c39	0	0	0
Cyp2c38	0	0	0
Cyp2c67	0	0	0
Cyp2c68	0	0	0
Cyp2c40	0	0	0
Cyp2c69	0	0	0
Cyp2c37	0	0	0
Cyp2c54	0	0	0
Cyp2c50	0	0	0
Cyp2c70	0	0	0
Pdlim1	59	59	0
Gm41845	0	0	0
Sorbs1	10	8	2
A930028N01Rik	0	0	0
Aldh18a1	4	4	0
Gm27042	2	2	0
Tctn3	0	0	0
Entpd1	0	0	0
Gm41846	0	0	0
Cc2d2b	0	0	0
Gm33482	0	0	0
Ccnj	1	1	0
LOC108168428	0	0	0
E030044B06Rik	0	0	0
Zfp518a	8	8	0
Mir8092	0	0	0
Blnk	1	1	0
C330026H20Rik	1	1	0
Dntt	0	0	0
Opalin	0	0	0
Tll2	2	0	2
Tm9sf3	79	79	0
Pik3ap1	2	2	0
Gm52406	0	0	0
Gm33951	0	0	0
Lcor	5	4	1
Morf4l1b	214	213	1
Mir8091	0	0	0
Slit1	0	0	0
Gm52407	0	0	0
Gm34116	0	0	0
Gm19424	0	0	0
Arhgap19	0	0	0
Gm41847	0	0	0
Frat1	0	0	0
Frat2	1	1	0
Rrp12	0	0	0
Pgam1	39	39	0
Exosc1	18	18	0
Zdhhc16	0	14	4
Mms19	12	5	25
Ubtd1	7	7	0
Ankrd2	0	0	0
Hoga1	0	0	0
4933411K16Rik	0	0	0
Morn4	0	0	0
Pi4k2a	11	11	0
Avpi1	726	725	1
Marveld1	4	4	0
Zfyve27	2	2	0
Sfrp5	0	0	0
Golga7b	0	0	0
Gm34347	0	0	0
Mir3085	0	0	0
Crtac1	0	0	0
Gm41848	0	0	0
Gm34299	0	0	0
Gm41849	0	0	0
Gm41850	0	0	0
Gm41851	0	0	0
R3hcc1l	19	19	0
Loxl4	0	0	0
Gm25216	0	0	0
Pyroxd2	0	0	0
Gm19437	0	0	0
Hps1	5	5	0
Gm16244	0	0	0
Hpse2	1	0	1
Gm38568	0	0	0
Cnnm1	0	0	0
Got1	71	71	0
Gm34636	0	0	0
Gm20467	0	0	0
Nkx2-3	1	0	1
Gm34922	0	0	0
Gm4311	0	0	0
Slc25a28	1	1	0
BC037704	4	4	0
Entpd7	25	18	7
Cox15	5	0	5
Cutc	8	8	0
Abcc2	0	0	0
Gm10768	0	0	0
Dnmbp	17	16	1
Gm24400	0	0	0
Gm50217	17	0	17
Cpn1	0	0	0
Cyp2c23	0	0	0
Erlin1	0	0	0
Chuk	32	24	8
Cwf19l1	2	2	0
Gm24336	0	0	0
Gm52383	0	0	0
Bloc1s2	34	34	0
Pkd2l1	4	3	1
Scd3	0	0	0
Gm35183	0	0	0
Gm41853	0	0	0
Scd2	76	76	0
Mir5114	0	0	0
Scd4	4	4	0
Scd1	19	19	0
Gm35406	0	0	0
Wnt8b	0	0	0
Sec31b	0	0	0
Ndufb8	138	138	0
Hif1an	19	19	0
Gm35460	0	0	0
Gm41854	0	0	0
Gm26644	0	0	0
Gm35610	0	0	0
Pax2	0	0	0
Mir6405	0	0	0
1700039E22Rik	0	0	0
Slf2	13	13	0
Gm25482	0	0	0
4930414N06Rik	0	0	0
Sema4g	5	5	0
Mrpl43	20	28	0
Twnk	0	0	8
Lzts2	8	11	0
Pdzd7	0	0	3
Sfxn3	8	8	0
Gm35782	0	0	0
Kazald1	16	10	6
Gm35867	0	0	0
Gm35923	0	0	0
Tlx1	1	0	1
Lbx1	0	0	0
Gm29595	0	0	0
Gm28578	0	0	0
Gm29593	3	3	0
Btrc	20	20	0
Gm41856	0	0	0
Gm19639	0	0	0
Poll	1	1	0
Dpcd	23	23	1
Fbxw4	18	19	0
4933429K18Rik	0	0	0
Fgf8	0	0	0
Npm3	61	61	0
Oga	30	29	1
Kcnip2	0	0	0
Armh3	0	0	0
4930505N22Rik	0	0	0
Hps6	0	0	0
Ldb1	18	11	7
Pprc1	1	1	0
Nolc1	29	25	4
Elovl3	0	0	0
Pitx3	0	0	0
Gbf1	5	5	0
Nfkb2	19	19	8
4833438C02Rik	3	8	3
Psd	0	0	0
Fbxl15	0	17	0
Cuedc2	32	32	17
Gm36493	0	0	0
Mir146b	0	0	0
2310034G01Rik	11	11	0
Mfsd13a	1	1	0
Actr1a	25	25	0
Sufu	7	7	0
Trim8	12	8	4
Arl3	27	27	0
Sfxn2	1	0	1
Wbp1l	11	11	0
Gm36602	0	0	0
Cyp17a1	0	0	0
Gm41857	2	2	0
Borcs7	11	11	0
As3mt	1	1	0
Cnnm2	6	5	1
Nt5c2	21	21	0
Ina	0	0	0
Pcgf6	14	14	0
Gm23140	0	0	0
Taf5	5	5	4
Atp5md	58	62	0
Pdcd11	1	0	1
LOC115489011	0	0	0
Calhm2	0	0	0
Calhm1	0	0	0
Neurl1a	0	0	0
Gm36693	0	0	0
Sh3pxd2a	6	6	0
Mir6995	0	0	0
Gm29834	0	0	0
Gm36885	0	0	0
Gm52384	0	0	0
Gm41858	0	0	0
Stn1	43	43	0
Gm19557	7	7	0
Slk	25	25	0
Gm16068	0	0	0
Col17a1	23	23	0
Gm24805	0	0	0
Sfr1	106	106	0
Cfap43	2	0	2
Mir8090	0	0	0
Gm30021	1	1	0
Gsto1	1404	1404	0
Gsto2	10	10	0
Itprip	0	0	0
Cfap58	0	0	0
Sorcs3	1	1	0
Sorcs1	0	0	0
Gm26629	0	0	0
Gm25644	0	0	0
Ins1	0	0	0
Gm41860	0	0	0
AA387883	0	0	0
Xpnpep1	15	15	0
Gm41861	0	0	0
Mir6407	0	0	0
Gm30234	1	0	1
1700054A03Rik	0	0	0
Gm41862	0	0	0
Gm30381	0	0	0
Gm9618	0	0	0
Add3	30	30	0
Gm52402	0	0	0
1700001K23Rik	0	0	0
Gm30541	1	1	0
Mxi1	30	30	0
Smndc1	10	10	0
Mirt1	0	0	0
4833407H14Rik	0	0	0
Gm30826	0	0	0
Dusp5	11	11	0
Smc3	9	9	0
Rbm20	3	3	0
Gm46653	0	0	0
Gm30943	0	0	0
Gm30890	0	0	0
Gm16299	0	0	0
Gm41863	0	0	0
Gm30990	0	0	3
Pdcd4	63	32	48
Bbip1	6	8	12
Shoc2	9	9	0
Adra2a	0	0	0
Gm41865	0	0	0
Gm41866	4	0	4
Gm31301	0	0	0
Gm41867	0	0	0
Gpam	6	6	0
Gm31356	0	0	0
Gm31418	0	0	0
Tectb	0	0	0
Mir6715	0	0	0
Gucy2g	0	0	0
Acsl5	12	12	0
Gm31595	0	0	0
Zdhhc6	17	17	0
Vti1a	15	15	0
4930552P12Rik	1	0	1
Gm41871	0	0	0
Gm31734	0	77	0
Tcf7l2	17	17	77
Gm52391	0	0	0
Gm4470	0	0	0
Gm52387	3	0	3
Gm31912	0	0	0
Gm31965	0	0	0
Gm32028	0	0	0
Gm32144	0	0	0
Gm32257	0	0	0
Gm22271	0	0	0
Habp2	0	0	0
Nrap	0	0	0
Gm17197	0	0	0
Casp7	5	5	0
Gm46657	0	0	0
Plekhs1	0	0	0
Dclre1a	1	1	0
Nhlrc2	4	4	0
Gm32441	0	0	0
Gm52389	0	0	0
Gm32492	0	0	0
Gm32575	0	0	0
Adrb1	0	0	0
Gm32718	47	0	47
Ccdc186	13	13	0
Tdrd1	0	0	0
Vwa2	0	0	0
Afap1l2	3	3	0
Gm38597	1	1	0
Ablim1	28	28	0
4930449E18Rik	0	0	0
B230217O12Rik	0	0	0
Gm50270	0	0	0
Fam160b1	0	0	0
Gm41874	0	0	0
Trub1	0	0	0
6720468P15Rik	0	0	0
Gm32932	0	0	0
Atrnl1	7	7	0
Gm52385	3	0	3
Gm32980	9	1	8
Mir5623	0	0	0
Gm50287	6	0	6
Gm41875	0	0	0
Gfra1	20	20	0
Gm46650	0	0	0
Gm10007	0	0	0
Gm41876	0	0	0
Gm33306	0	0	0
Ccdc172	0	0	0
1810007D17Rik	0	0	0
Pnlip	0	0	0
1810035K13Rik	0	0	0
1810018F18Rik	0	0	0
Pnliprp1	0	0	0
Pnliprp2	0	0	0
Gm52394	0	0	0
1700019N19Rik	7	7	0
Gm41877	0	0	0
Hspa12a	1	1	0
Gm52393	0	0	0
Mir3086	0	0	0
Eno4	0	0	0
Shtn1	0	0	0
LOC115489094	0	0	0
Vax1	0	0	0
4930442E04Rik	0	0	0
Kcnk18	0	0	0
Slc18a2	0	0	0
Pdzd8	13	10	3
Gm33756	0	0	0
Emx2os	0	0	0
Emx2	0	0	0
2700089I24Rik	0	0	0
